0,ep-12065,CCCCOC(C)C
962,ep-485900,CCOCOC(=O)OC
963,ep-477106,CC(C)CC(=O)C(C)C
964,ep-484230,CCCCOC(=O)CC
965,ep-475827,CCCCC(=O)COC
966,ep-17043,COCC(=O)C(C)C
967,ep-15441,CCOCC(=O)CC
968,ep-25408,CCCCCC(C)=O
969,ep-208,COC(C)=O
970,ep-2269,CCC(=O)C(C)C
971,ep-15348,CCOCC(=O)OC
972,ep-12563,COC(C)CC(C)=O
973,ep-473785,CCOC(=O)C(C)OC
974,ep-16877,COCC(C)C(C)=O
975,ep-475875,CCCC(=O)CCOC
976,ep-17101,CCC(=O)CCOC
977,ep-469546,CCC(C)CCC(C)=O
978,ep-483341,COCC(=O)C(C)OC
979,ep-17681,COCOC(=O)OC
980,ep-475228,CCC(OC)OC(C)=O
981,ep-475082,CCC(=O)CCC(C)C
982,ep-14957,CCCC(=O)OCC
983,ep-12118,COC(=O)OC(C)C
984,ep-476747,CC(=O)OCC(C)(C)C
985,ep-477074,CCCC(C)C(=O)CC
986,ep-473975,COCCOCC(C)=O
987,ep-25030,CC(=O)C(C)C(C)C
988,ep-12503,CCC(=O)C(C)OC
989,ep-484046,CCOC(C)CC(C)=O
990,ep-477604,CCCC(=O)CC(C)C
991,ep-482177,COCCOC(=O)OC
992,ep-471283,COC(C(C)=O)C(C)C
993,ep-475864,CCC(=O)CC(C)OC
994,ep-15321,CCCCC(=O)OC
995,ep-11649,COC(C)(C)C(C)=O
996,ep-484210,CCC(C)COC(C)=O
997,ep-475886,COC(=O)CCC(C)C
998,ep-475919,COC(C)CCC(C)=O
999,ep-15094,CCOCOC(C)=O
1000,ep-487104,CCC(C)OC(=O)OC
1001,ep-475880,CCOCCC(=O)CC
1002,ep-478381,COCC(C)C(=O)OC
1003,ep-24969,CCC(=O)C(C)(C)C
1004,ep-15800,CCCOC(=O)OC
1005,ep-487066,CCCCOCC(C)=O
1006,ep-12929,COC(C)OC(C)=O
1007,ep-475090,CCCCCC(=O)CC
1008,ep-485862,CCOC(C)OC(C)=O
1009,ep-483328,COC(=O)CC(C)OC
1010,ep-4215,CCCOC(C)=O
1011,ep-2068,CC(=O)C(C)(C)C
1012,ep-785,CCC(=O)OC
1013,ep-138,CCC(C)=O
1014,ep-701,COCC(C)=O
1015,ep-2350,CC(=O)CC(C)C
1016,ep-1001,CCOC(C)=O
1017,ep-498347,CC(=O)C1COC(C)C1
1018,ep-503165,COC(=O)C1COCO1
1019,ep-503564,COC1OCOCC1=O
1020,ep-498634,CC(=O)CC1CCOC1
1021,ep-493404,CC(C)C1OCCC1=O
1022,ep-503325,COC1(C)CCOC1=O
1023,ep-524247,CC1OC(C)(C)CC1=O
1024,ep-532500,CC(=O)CC1COCO1
1025,ep-28418,CC1CC(C)C(=O)O1
1026,ep-28381,CCC1CCC(=O)O1
1027,ep-503360,COC1CCOC(=O)O1
1028,ep-494428,CCCC1CCC(=O)O1
1029,ep-47211,CC1CCC(C)C1=O
1030,ep-494483,COC1CCC(=O)CC1
1031,ep-529133,COC1OCCCC1=O
1032,ep-503966,CC1(C)CCOC(=O)O1
1033,ep-524308,CC1(C)COC(=O)CO1
1034,ep-508763,CC(C)C1OCOC1=O
1035,ep-495013,COCC1CCC(=O)O1
1036,ep-503265,COC1COC(C)C1=O
1037,ep-508271,CC1OC(=O)C(C)C1C
1038,ep-493982,CCOC1CCCC1=O
1039,ep-47813,CC1CCC(=O)CC1
1040,ep-32962,COC1CC(=O)CO1
1041,ep-525185,CC1CC(=O)C(C)(C)C1
1042,ep-493398,CC(=O)C1OCCC1C
1043,ep-498685,COCC1CCOC1=O
1044,ep-494498,CCC1CCOC(=O)O1
1045,ep-505898,CCC(=O)C1OCCO1
1046,ep-505641,COC1CCCOC1=O
1047,ep-508713,CC1OC(=O)C(C)(C)O1
1048,ep-47776,CC1(C)CCC(=O)C1
1049,ep-505642,CCCC1OCOC1=O
1050,ep-9853,O=C1OCOCO1
1051,ep-498308,COCC1CCCC1=O
1052,ep-526412,CC1CC(=O)CC1(C)C
1053,ep-529201,CC1CC(=O)OC(C)C1
1054,ep-33172,COC1COC(=O)O1
1055,ep-527391,COC1COC(=O)CO1
1056,ep-532161,CC1CC(=O)CC(C)O1
1057,ep-494425,CCC1CC(C)C(=O)O1
1058,ep-508621,CC(C)C1CC(=O)CO1
1059,ep-513499,CC1CC(C)(C)OC1=O
1060,ep-526475,CCC1CCCC(=O)C1
1061,ep-527130,CCC1OCCOC1=O
1062,ep-534230,CC1CCOC(C)C1=O
1063,ep-525430,CC(C)C1CCCC1=O
1064,ep-503166,COCC1OCOC1=O
1065,ep-531737,COC1(C)OCCC1=O
1066,ep-506211,COC1COC(=O)C1C
1067,ep-531801,COC1(C)CC(=O)CO1
1068,ep-498583,CCC1(C)CCOC1=O
1069,ep-535125,CC1(C)CCOC(=O)C1
1070,ep-525161,CC1(C)CCCCC1=O
1071,ep-28601,CC1OCC(=O)C1C
1072,ep-493475,CCC1OC(=O)CC1C
1073,ep-531600,CC(C)C1CCC(=O)C1
1074,ep-493980,CCC1OC(C)CC1=O
1075,ep-513805,CCC1OC(C)OC1=O
1076,ep-503153,CC1OCC(C)C(=O)O1
1077,ep-505638,COC1CCC(=O)OC1
1078,ep-494670,CCOC1CCC(=O)C1
1079,ep-29257,CC1OC(=O)OC1C
1080,ep-493989,CC(=O)C1CCOCO1
1081,ep-47232,CC1CCC(=O)C1C
1082,ep-493936,CCC1OCOCC1=O
1083,ep-494429,CCC1CCCC(=O)O1
1084,ep-28793,CC1COC(=O)CO1
1085,ep-524177,CC(=O)C1(C)COCO1
1086,ep-8988,O=C1CCCCO1
1087,ep-532096,CC1COCC(C)C1=O
1088,ep-529823,CCC1(C)OCC(=O)O1
1089,ep-26617,CC1(C)OCOC1=O
1090,ep-524175,CC1(C)OCCCC1=O
1091,ep-513835,COC1(C)OCOC1=O
1092,ep-498297,CC1OCC(C)(C)C1=O
1093,ep-26572,CC1(C)CC(=O)CO1
1094,ep-503485,COC1C(=O)OCC1C
1095,ep-524295,CC1(C)OCCOC1=O
1096,ep-513857,CCOC1OCOC1=O
1097,ep-498587,CCCC1CCOC1=O
1098,ep-503256,COC1OCCC(=O)O1
1099,ep-513736,CC1OC(=O)OC(C)O1
1100,ep-527399,COC1COCC(=O)O1
1101,ep-494393,CCC1CC(=O)CCO1
1102,ep-525982,CC(=O)C1(C)CCCC1
1103,ep-532080,COC1CC(=O)C(C)O1
1104,ep-498674,COC(=O)C1CCOC1
1105,ep-513524,CCC1OC(=O)C(C)O1
1106,ep-37330,CCC1COC(=O)C1
1107,ep-27015,CC1(C)OCC(=O)O1
1108,ep-37203,CC1CCCOC1=O
1109,ep-525530,CC1CCC(=O)C(C)C1
1110,ep-531875,COC1CCC(=O)CO1
1111,ep-494951,CCC1(C)COC(=O)O1
1112,ep-31048,COC1CCC(=O)C1
1113,ep-32963,CC1OCC(=O)CO1
1114,ep-37353,COC1OCC(=O)O1
1115,ep-493928,CCC(=O)C1CCCO1
1116,ep-524279,COC1(C)CCC(=O)C1
1117,ep-524248,CC1(C)CC(=O)CCO1
1118,ep-527281,COC1COCC(=O)C1
1119,ep-494824,CCC1(C)CCC(=O)O1
1120,ep-9187,O=C1OCCCO1
1121,ep-498607,CCC1(C)COC(=O)C1
1122,ep-513737,CCOC1COC(=O)O1
1123,ep-513645,CC(=O)OC1COCO1
1124,ep-524240,CC1(C)CCCC(=O)O1
1125,ep-7640,CC1OCCC1=O
1126,ep-533623,CC(=O)CC1CCCC1
1127,ep-494984,CCCC1COC(=O)O1
1128,ep-527132,CC1COC(=O)C(C)O1
1129,ep-26544,CC1(C)OCCC1=O
1130,ep-525159,CCC1(C)CCCC1=O
1131,ep-527126,CC1COC(C)C(=O)O1
1132,ep-498279,CC1OCC(=O)C1(C)C
1133,ep-37384,CC1COCOC1=O
1134,ep-513500,CC1CCC(C)C(=O)O1
1135,ep-47150,CC1(C)CCCC1=O
1136,ep-494959,CC(C)C1COC(=O)O1
1137,ep-494389,COC1CC(=O)CC1C
1138,ep-503241,CCC1OCCC(=O)O1
1139,ep-503488,COCC1COC(=O)C1
1140,ep-498586,CCC1CC(C)OC1=O
1141,ep-493442,COC1CCC(=O)C1C
1142,ep-498675,CCC1COCOC1=O
1143,ep-8898,O=C1CCCCC1
1144,ep-535111,CC1(C)CCOCC1=O
1145,ep-527520,CC(=O)C1COC(C)O1
1146,ep-534049,COC1OCOC(=O)O1
1147,ep-503950,CC1CC(C)OC(=O)O1
1148,ep-37903,CC1CCOCC1=O
1149,ep-498361,CC(=O)C1COCOC1
1150,ep-507978,CC1CC(C)(C)C(=O)O1
1151,ep-508068,CC1(C)CCC(=O)OC1
1152,ep-508257,CC1OCCC(=O)C1C
1153,ep-525682,CCC1CC(=O)C(C)C1
1154,ep-526981,CC1OCC(=O)OC1C
1155,ep-527267,CCC1COC(=O)CO1
1156,ep-497845,CC(C)C1COCC1=O
1157,ep-1876,O=C1COCO1
1158,ep-513521,CC1OC(C)(C)OC1=O
1159,ep-503680,CC1OCC(=O)C(C)O1
1160,ep-28604,CC1CCC(=O)CO1
1161,ep-513750,COC1OC(=O)OC1C
1162,ep-28667,CC1CC(=O)CCO1
1163,ep-525339,CC1CCCC(C)C1=O
1164,ep-525432,CC1CCCC(=O)C1C
1165,ep-506205,CC1OCOC(=O)C1C
1166,ep-498318,CC(=O)C1CCOC1C
1167,ep-493480,CC(C)C1CCC(=O)O1
1168,ep-529217,CC(=O)CC1OCCO1
1169,ep-28543,CCC1OCCC1=O
1170,ep-498311,CCC1COCCC1=O
1171,ep-6659,CC1COC(=O)C1
1172,ep-525497,CC1CC(=O)C(C)C1C
1173,ep-9173,O=C1CCOCO1
1174,ep-526001,CC(=O)C1CCCCC1
1175,ep-513733,COC1(C)COC(=O)O1
1176,ep-494390,CC(=O)CC1CCCO1
1177,ep-531634,CCC1CCC(=O)CC1
1178,ep-525072,COC1COCOC1=O
1179,ep-493924,CCC1OCC(C)C1=O
1180,ep-37669,CC1(C)COCC1=O
1181,ep-532511,CC1CCC(=O)C(C)O1
1182,ep-534169,COC1OC(C)CC1=O
1183,ep-503110,CCOC1COC(=O)C1
1184,ep-494489,COC1CC(=O)OC1C
1185,ep-498314,CC(=O)C1CCCOC1
1186,ep-525671,CC1CC(C)(C)CC1=O
1187,ep-498532,COCC1CCC(=O)C1
1188,ep-497765,CC1COC(=O)C1(C)C
1189,ep-503553,CCOC1COCC1=O
1190,ep-9694,O=C1COCCO1
1191,ep-529283,CC1CCOC(=O)C1C
1192,ep-497836,CC(C)C1CCOC1=O
1193,ep-498333,CCC1COC(C)C1=O
1194,ep-508633,CC(C)C1OCC(=O)O1
1195,ep-29400,CC1CC(=O)OCO1
1196,ep-508298,CC1CC(=O)COC1C
1197,ep-529209,CC1CC(C)C(=O)CO1
1198,ep-532228,CC(C)C1COC(=O)C1
1199,ep-47777,CC1CCCC(=O)C1
1200,ep-524189,CCC1(C)OCOC1=O
1201,ep-529230,CC1COC(=O)CC1C
1202,ep-513777,COC1OC(=O)C(C)O1
1203,ep-28379,CC1CC(=O)OC1C
1204,ep-28483,CC(=O)C1CCCO1
1205,ep-6588,CC1CCC(=O)C1
1206,ep-7865,CC1CC(=O)CO1
1207,ep-525459,CCC1C(=O)CCC1C
1208,ep-497835,CCC1C(=O)OCC1C
1209,ep-37245,CCC1CCOC1=O
1210,ep-531633,CCCC1CCC(=O)C1
1211,ep-30989,COC1COCC1=O
1212,ep-28977,CC1COC(C)C1=O
1213,ep-503098,COC1(C)COC(=O)C1
1214,ep-498286,CCC1(C)COCC1=O
1215,ep-525335,CC1CC(C)C(C)C1=O
1216,ep-495006,CCC1COCC(=O)O1
1217,ep-508490,CC1C(=O)COC1(C)C
1218,ep-1721,O=C1CCOC1
1219,ep-526403,CC1(C)CCCC(=O)C1
1220,ep-30984,COC1CCCC1=O
1221,ep-503832,CC(=O)C1OCCCO1
1222,ep-38583,CC1COC(=O)OC1
1223,ep-532532,CCCC1COC(=O)C1
1224,ep-529328,CCC1COC(=O)OC1
1225,ep-28487,CC1OCCCC1=O
1226,ep-498346,CCCC1COCC1=O
1227,ep-494755,CC(=O)OC1CCCC1
1228,ep-505649,COC(=O)C1CCCO1
1229,ep-31069,COC1CCOC1=O
1230,ep-525461,CCC(=O)C1CCCC1
1231,ep-33312,COC1OCOC1=O
1232,ep-37225,CC1CCC(=O)OC1
1233,ep-494034,CCCC1OCCC1=O
1234,ep-525047,COC1COC(=O)OC1
1235,ep-513823,CC1(C)OCOC(=O)O1
1236,ep-524257,CC1(C)CCC(=O)CO1
1237,ep-513511,CC1COC(=O)C(C)C1
1238,ep-47275,CC1CC(=O)C(C)C1
1239,ep-494037,COC1CC(C)CC1=O
1240,ep-524184,CC1COC(C)(C)C1=O
1241,ep-525145,CC1CCC(C)(C)C1=O
1242,ep-526474,CCC1CC(=O)CC1C
1243,ep-503109,CC1CC(=O)OC(C)O1
1244,ep-498275,CC1(C)COCCC1=O
1245,ep-493893,CC(=O)C1(C)CCCO1
1246,ep-525460,CCC1CCCCC1=O
1247,ep-28097,CC1CC(=O)C(C)O1
1248,ep-527277,COC1COCCC1=O
1249,ep-529215,CCOC1CC(=O)CO1
1250,ep-494491,COC1CCOC(=O)C1
1251,ep-493987,CC(=O)C1CCCCO1
1252,ep-503264,COC1(C)COCC1=O
1253,ep-526000,CC(=O)C1CCC(C)C1
1254,ep-33173,CC1OCOC(=O)O1
1255,ep-28385,CC1CCCC(=O)O1
1256,ep-28602,CCC1CC(=O)CO1
1257,ep-525528,CCCC1CCCC1=O
1258,ep-534327,CC(=O)C1OCOCO1
1259,ep-37202,CC1(C)CCOC1=O
1260,ep-494669,CCC1CC(=O)C(C)O1
1261,ep-531601,CC1(C)CCC(=O)CC1
1262,ep-503750,CC1(C)OCC(=O)CO1
1263,ep-529847,CC(=O)C1(C)OCCO1
1264,ep-508274,CC1CCC(=O)OC1C
1265,ep-532142,CCC(=O)C1COCO1
1266,ep-508507,CC1OC(C)C(C)C1=O
1267,ep-532075,CC1CC(=O)C(C)CO1
1268,ep-47409,CC(=O)C1CCCC1
1269,ep-47238,CC1CCCCC1=O
1270,ep-47795,CC1CC(=O)CC1C
1271,ep-526413,CC1CC(=O)CC(C)C1
1272,ep-493930,CCC1OCCCC1=O
1273,ep-498360,COCC1COCC1=O
1274,ep-524178,CC1(C)OCOCC1=O
1275,ep-495005,CC(=O)OC1CCOC1
1276,ep-29310,CC(=O)C1COCO1
1277,ep-37670,CC1COCC(=O)C1
1278,ep-513534,COC1CCCC(=O)O1
1279,ep-26496,CC1(C)CCC(=O)O1
1280,ep-493933,COC1CCCCC1=O
1281,ep-525157,CC1CCC(=O)C1(C)C
1282,ep-524255,CCC1(C)CC(=O)CO1
1283,ep-37710,CC1COCCC1=O
1284,ep-37325,CC1(C)COC(=O)C1
1285,ep-497844,CC(=O)C1COCC1C
1286,ep-32565,CC1OCCC(=O)O1
1287,ep-38035,CCC1COCC1=O
1288,ep-494396,COC1CCCC(=O)C1
1289,ep-527314,CC(=O)C1COCCO1
1290,ep-525498,CCC1CC(C)CC1=O
1291,ep-508759,CC1OC(=O)OC1(C)C
1292,ep-508071,CC1(C)COC(=O)OC1
1293,ep-534243,CC(=O)C1OCC(C)O1
1294,ep-534286,CC1OCOC(C)C1=O
1295,ep-508310,COC1OCC(=O)C1C
1296,ep-525336,CCC1CCC(C)C1=O
1297,ep-497853,CCC1COC(=O)C1C
1298,ep-503492,COCC1COC(=O)O1
1299,ep-47234,CCC1CCCC1=O
1300,ep-47811,CCC1CCC(=O)C1
1301,ep-529238,CC1COCC(=O)C1C
1302,ep-498273,CC(=O)C1(C)CCOC1
1303,ep-529025,CC1COC(C)C(=O)C1
1304,ep-529213,CCCC1CC(=O)CO1
1305,ep-32562,COC1CCC(=O)O1
1306,ep-493886,CCC1(C)OCCC1=O
1307,ep-493897,COC1C(=O)COC1C
1308,ep-525429,CC1C(=O)CCC1(C)C
1309,ep-28395,CC1COCC(=O)O1
1310,ep-494781,CCC1OC(=O)OC1C
1311,ep-533765,CCC1CCOC(=O)C1
1312,ep-503957,CC1COC(=O)OC1C
1313,ep-28711,CC1OCCOC1=O
1314,ep-513826,CCC1OCOC(=O)O1
1315,ep-508034,CC1OC(=O)CC1(C)C
1316,ep-1718,O=C1CCCC1
1317,ep-493440,CCC1OCC(=O)C1C
1318,ep-498501,CCC1CCCOC1=O
1319,ep-6498,CC1CCCC1=O
1320,ep-29350,CCC1OCOC1=O
1321,ep-498334,CCC(=O)C1CCOC1
1322,ep-525999,CC(=O)C1CCCC1C
1323,ep-513530,COC1CC(C)C(=O)O1
1324,ep-498533,CCC1COCC(=O)C1
1325,ep-508272,CCC1CC(=O)OC1C
1326,ep-29312,CC1OCOCC1=O
1327,ep-526476,CC1CCC(=O)CC1C
1328,ep-26585,CC1(C)COC(=O)O1
1329,ep-527412,COCC1OCC(=O)O1
1330,ep-508327,COC1OC(=O)CC1C
1331,ep-508207,CC1(C)COCC(=O)C1
1332,ep-525527,CCC1CCC(=O)C1C
1333,ep-505896,CCOC1OCCC1=O
1334,ep-531522,CCC1(C)CCC(=O)C1
1335,ep-525061,COC1OCCOC1=O
1336,ep-508867,CC1CC(=O)OC1(C)C
1337,ep-493985,CC(=O)C1CCC(C)O1
1338,ep-28170,CC1OC(=O)C(C)O1
1339,ep-507962,CC1(C)COCOC1=O
1340,ep-1885,O=C1OCCO1
1341,ep-507961,CC1(C)CCCOC1=O
1342,ep-527372,COC(=O)C1OCCO1
1343,ep-493898,CC(=O)C1OCOC1C
1344,ep-513641,CC(=O)OC1CCCO1
1345,ep-524174,CC1CC(=O)C(C)(C)O1
1346,ep-8056,CC1COC(=O)O1
1347,ep-513636,CCOC1CCC(=O)O1
1348,ep-8902,O=C1CCOCC1
1349,ep-513533,COC1(C)CCC(=O)O1
1350,ep-494039,CC(=O)C1CC(C)CO1
1351,ep-525500,CC1CCC(C)C(=O)C1
1352,ep-532499,CC(=O)C1CCOCC1
1353,ep-513849,COC1OC(C)OC1=O
1354,ep-37247,CC1CCOC(=O)C1
1355,ep-32890,COC1OCCC1=O
1356,ep-532081,COC1CC(=O)CCO1
1357,ep-532076,COC1CC(=O)C(C)C1
1358,ep-513619,COC1(C)OCC(=O)O1
1359,ep-494482,CCC1CCC(=O)CO1
1360,ep-513775,CC(=O)OC1OCCO1
1361,ep-498317,CCC1C(=O)COC1C
1362,ep-527327,COCC1CC(=O)CO1
1363,ep-32621,CC(=O)C1OCCO1
1364,ep-503756,CCC1OCC(=O)CO1
1365,ep-503127,COC1CC(=O)OCO1
1366,ep-493889,COC1(C)CCCC1=O
1367,ep-527315,COCC1OCCC1=O
1368,ep-493926,COC1CCC(C)C1=O
1369,ep-498553,CCC1CCC(=O)OC1
1370,ep-29260,CC1CCOC(=O)O1
1371,ep-493937,COC1CCOCC1=O
1372,ep-503852,COC1OCC(=O)CO1
1373,ep-29258,CCC1COC(=O)O1
1374,ep-524260,CC1(C)CC(=O)OCO1
1375,ep-7879,CC1CCC(=O)O1
1376,ep-493401,COC1C(=O)CCC1C
1377,ep-37223,CC1COC(=O)C1C
1378,ep-38082,CC(=O)C1CCOC1
1379,ep-31095,COC1COC(=O)C1
1380,ep-527151,CC1(C)COCC(=O)O1
1381,ep-32539,CCC1OCC(=O)O1
1382,ep-503305,COC1CC(C)OC1=O
1383,ep-529221,CCCC1OCC(=O)O1
1384,ep-534179,COC1OCC(C)C1=O
1385,ep-503236,CC1(C)OCCC(=O)O1
1386,ep-513778,CCOC1OCC(=O)O1
1387,ep-535113,CCC1CCOCC1=O
1388,ep-498498,COC(=O)C1CCCC1
1389,ep-503610,CCOC1CCOC1=O
1390,ep-497779,CC1C(=O)OCC1(C)C
1391,ep-494490,CCC1CC(=O)OCO1
1392,ep-6612,CC1CCOC1=O
1393,ep-6504,CC1COCC1=O
1394,ep-8959,O=C1COCOC1
1395,ep-9462,CC1OCC(=O)O1
1396,ep-8910,O=C1CCCOC1
1397,ep-7990,CC1OCOC1=O
1398,ep-1744,O=C1CCCO1
